,original_situation,emotion,cause_span,start_index,end_index,emotion_label
3568,i remember the first time when i realized that people can lie. ,__disappointed__,realized,8,8,11
3377,my feelings might hurt me in the future,__afraid__,feelings might hurt,2,4,0
3717,my dog learned a new trick today!,__proud__,learned a new trick,3,6,26
947,i'm starting a new position at my job very soon. i'm really looking forward to it!,__anticipating__,new position at my job,6,10,3
3192,"i work at a library cataloging materials and other coworkers often come to me for help. when they do, i feel like i am an expert giving out advice on cataloging--even though i'm far from an expert.",__confident__,expert,31,31,8
3174,i went to the dentist yesterday to have a cavity filled.  i was extremely nervous about going after being told that it was close to my nerve.,__anxious__,dentist yesterday to have a cavity filled,5,12,4
1998,when i was a kid i really wanted to go to disney but my parents couldn't afford it so we never had the chance to go,__disappointed__,couldn't afford,18,21,11
3669,i am learning how to do day trading and did my first trade and i won!,__confident__,learning how to do day trading and did my first trade and i won,3,16,8
1146,i fainted on a plane!,__embarrassed__,fainted,2,3,13
123,i recently saw somebody i hadn't seen in years. it was a surreal experience!,__surprised__,saw somebody i hadn't seen in years,3,11,29
2500,"last december, i got my puppy, churro. it was one of the best days of my life, and i am so happy i have her.",__joyful__,puppy,9,9,22
1372,"when i was in college i was in a class with an older woman who was a returning student.  she heard me talking about a paper idea i had, then presented it as her own, stealing my work.",__angry__,older woman,13,14,1
293,i took my final exams two weeks ago and i was sure that i had done well. i studied and got good grades on all of my quizes but when i got my results back i had failed the test and have to retake the class.,__confident__,final exams,4,5,8
986,my wife went out of the country for school for 2 months at the beginning of the summer.  dropping her off at the airport was really hard.,__sad__,wife,2,2,27
763,"i have been trying to save money so that i can help my husband pay for christmas gifts for our daughters. at first, i wasn't very successful because i wasn't making very much, but things have picked up recently and i feel like i will really be able to help when its time to shop for christmas gifts.",__hopeful__,husband pay,14,15,19
735,i was talking to a friend of mine who is from england about our president,__embarrassed__,talking to a friend of mine who is from england about our president,3,17,13
2934,i was so glad when i graduated college.,__proud__,graduated,7,7,26
2210,i was appalled at the way my friend approached me last night.,__disgusted__,friend approached,10,11,12
707,"i lost my dog in the divorce, everything else i lost were just things and money. but my dog was one of a kind.",__sad__,lost my dog in the divorce,2,7,27
405,i hate when people try to cut lane in traffic without putting their signal it really makes me angry,__annoyed__,cut lane in traffic without putting their signal,7,14,2
3207,"i ran out of laundry soap the other day and grabbed a brand i used many years ago from the store. it was so interesting that the scent of that laundry soap brought me right back to where i was all those years ago, crazy how a familiar smell can do that.",__sentimental__,brought me right back,34,37,28
321,i was really lookingforward to trying this new resturant that opened up down the road. they were terrible! i was so upset. ,__disappointed__,resturant that opened up down the road. they were terrible,12,24,11
1431,we are moving to arkansas at the end of this year. excited for the new opportunties for my family. new start,__hopeful__,start,29,29,19
970,my daughter was running through the house like usual the other day. she tripped on my laptop cord and pulled it off the table and the screen cracked. i was upset. ,__angry__,daughter was running through the house like usual the other day. she tripped on my laptop cord and pulled it off the table and the screen cracked,2,29,1
2453,"my neighbors 20 year old kid got a new bmw. i'm 33 and drive a 1990 crown vic, not by choice. i need a new car in my life.",__jealous__,neighbors 20 year old kid got a new bmw,2,12,21
2831,i was surprised this night that i'm so awake. i really haven't slept well lately.,__surprised__,awake,11,11,29
562,"the other day i was running late. so, i jumped up and threw on some clean clothes. after i did half of my errands i noticed the shirt i was wearing was stained all over with grease.",__ashamed__,clean clothes. after i did half of my errands i noticed the shirt i was wearing was stained all over with grease,18,43,6
3338,my wife is having a hard time after finding out we can no longer have children. i am doing my best to support her and care for her but it is very hard when nothing seems to work.,__caring__,hard,6,6,7
1156,"my ex recently said that he was wanting to get back together. i'm not sure how to feel about it, we've been getting along great since we broke up.",__hopeful__,wanting to get back together,8,12,19
814,"my dog got very sick and didn't leave her bed for weeks.  i was so concerned that i stayed with her most of that time.  i'd lay beside her bed with her, trying to comfort her and make sure she had everything she needed.",__caring__,dog got very sick,2,5,7
2206,a co-worker i work with on a project has been late.  it's been very irritating trying to get things done,__annoyed__,worker i work with on a project has been late,4,13,2
2113,i was totally ready for my garage sale,__prepared__,garage sale,7,8,25
695,"i am starting a new phase in my life. completed all debt , new start",__hopeful__,starting a new phase,3,6,19
3253,"my friend is so lucky, he always seems to be winning lotteries and gambles of sorts. just last week, he won over $400 playing slot machines, and i really wish that could've been me; i need it.",__jealous__,"friend is so lucky, he always seems to be winning lotteries",2,15,21
977,i saw a scorpion in my house. it was huge and it ran under my couch before i could kill it.,__terrified__,scorpion,4,6,30
3052,last friday i was invited to a wedding shower. the place amazed me because it looked so elegant and classy. i am still astonished on the elegance of the event,__surprised__,elegant,21,21,29
2056,last week i visited a restaurant  and i found a insect in the burger which i ordered,__disgusted__,insect,11,11,12
3307,"a friend of mine recently got a decent pay raise, after he got one last year.  i wish i knew what to do to get a raise.",__jealous__,friend of mine recently got a decent pay raise,2,10,21
190,i have been practicing for a marathon and i am starting to beat my best time!,__prepared__,practicing for a marathon,4,7,25
2894,the birth of my first child was an amazing thing.  seeing that little boy being brought into the world left me with such a feeling of happiness and wonder. ,__joyful__,first child,5,6,22
1839,i am really looking forward to lebron playing in lakers. this season is going to be legendary for the lakers.,__anticipating__,lebron playing in lakers,7,13,3
2875,my dog got into the trash and it was gross.,__disgusted__,dog got into the trash,2,6,12
765,"im am really impressed on the video game growth this year, video games have come a long way since they came out",__impressed__,"video game growth this year, video games have come a long way since they came",7,22,20
