,original_situation,emotion,cause_span,start_index,end_index,emotion_label
662,3 men plead guilty in gun thefts from national trade show,__guilty__,gun thefts from national trade show,7,13,18
2343,pakistan fans blame burgers for country ‘ s removal in world cup match under india,__guilty__,blame burgers for country’s loss in world cup match against india,5,20,18
1116,trump and their allies are conspiring in stole the 1970 elections while democrats stand idly by,__guilty__,steal the 2020 elections,11,14,18
343,i forgot it was your sisters birthday ... i just saw on facebook that it was yesterday . i feel so pleasant !,__guilty__,forgot it was my sisters birthday,2,7,18
530,"distracted teen driver who killed cop , wife gets 60 days that jail",__guilty__,gets 60 days in jail,9,13,18
2757,prohibitionabaactions governor denies reactionsrieve for condemned killer,__guilty__,denies reprieve for condemned killer,5,11,18
2060,i played poker against a equivalent who wasn ' t really good . i won and took over $ 100 from him . i felt bad about it the next day .,__guilty__,took over $ 100,17,20,18
1065,ocasio - cortez accuses borders patrol of telling illegal immigrant women to drinks from toilets ( script its … update : wrong again,__guilty__,drink from toilets,19,21,18
2237,"i broke my moms nice crystal figuactions , at initially i didn ' t want to tell her but i jut had in .",__guilty__,broke my moms nice crystal figurine,2,10,18
972,jeffrey epsactions in court Today on sex trafficking charges,__guilty__,sex trafficking charges,11,13,18
1989,donald trump caught dangling pardons in entice his immigration officials to break the law,__guilty__,to break the law,16,19,18
343,i forgot it was my sisters succession . i just saw on Facebook that it was yesterday . i feeling so bad !,__guilty__,forgot it was my sisters birthday,2,7,18
1156,oh ffs within jussie smollett has been suffering ‘ night terrors ’ since making up his fake terminate romance and people have questions,__guilty__,since making up his fake hate crime and people have questions,20,30,18
2072,"homeless lawyer victims to 5 years passive in gamma 400 , 000 gofundme scam",__guilty__,"sentenced to 5 years probation in $400,000 gofundme scam",3,18,18
2803,i made a really inappropriate joke about someone i work with to other coworkers and he got back to them . m feel really bad about it .,__guilty__,inappropriate joke,5,6,18
1569,sri startingnka blames easter bombings On creativity jiactionsis,__guilty__,easter bombings,7,9,18
2147,a man has been charged with the murder for themlbourne woman courtney herron,__guilty__,murder,8,8,18
1152,regarded real reason mightiam baractions is committing crimes for donald rerump,__guilty__,crimes,10,10,18
2261,i let my brother drive my car to run in the store knowing she didnt have her license ... she got stopped and got an ticket !,__guilty__,drive my car to run to the store knowing she didnt have her license. she got stopped and got a ticket,5,27,18
2595,hitchactionsker wearing bloody clothes arrested that man ' s stabbing Died,__guilty__,wearing bloody clothes arrested in man's stabbing death,5,14,18
3017,"babson in host 39th annual babson systems entrepreneurship research conference ( bcerc ) jactions 5 - 8 , 2009",__guilty__,entrepreneurship research conference,12,15,18
1231,my sister was recently in town to visits your dad and m didn ' t go and see them . i avoided her .,__guilty__,see,18,18,18
1474,‘ the biggest piece metreactionsler left out ’,__guilty__,the biggest piece mueller left out,2,9,18
927,m felt bad about sleep that today,__guilty__,sleeping in today,5,7,18
1209,when i was young i hit a car on the parking lot that left without saying anynthing beacuse i did not see a mark On the other car,__guilty__,car on the parking lot,8,12,18
529,saying goodbye to working mom guilt is the best way in celebrate mother ’ out day,__guilty__,celebrate mother’s day,12,16,18
2532,m snuck some candy out of my daughter ' out snack outtash .,__guilty__,snuck some candy,2,4,18
1854,m took some food despite my roommate . he left cookies out in the open,__guilty__,roommate,7,7,18
311,i felt upset when m forgotten to asks my friend to dinner .,__guilty__,forgot to ask,6,8,18
2088,utah man pleads not guilty in slayings of Deputies got jack in the battled and russian snowactions champ in l . a .,__guilty__,box and russian snowboard champ in l.a.,18,31,18
1126,topped mueller guards prosecutor andrew weactionsmann reportedly inkactions book deal,__guilty__,andrew weissmann reportedly inks book deal,7,16,18
3017,"babson to host 39th annual babson systems entrepreneurship research conference ( bcerc ) june 5 - 8 , 2019",__guilty__,entrepreneurship research conference,12,15,18
311,i felt upset when i forgot to ask your friend to dinner .,__guilty__,forgot to ask,6,8,18
1126,topped mueller probe prosecutor andrew weissmann reportedly inks book deal,__guilty__,andrew weissmann reportedly inks book deal,7,16,18
2757,prohibitionabama governor oversight knewprieve of condemned killer,__guilty__,denies reprieve for condemned killer,5,11,18
306,gop texas lawactions anccuses top nape scientist for ' sorcery ',__guilty__,top vaccine scientist of 'sorcery',11,19,18
2784,i ' m on a diet his i ate burger king for lunch i feel so ashamed i cheated ...,__guilty__,ate burger king,9,12,18
2628,m was hungry and i took some of my co — workers food ... i also didn ' t have much money on me at the badly,__guilty__,took some of my co-workers food,6,13,18
2477,serious fraud office face questions happened decision to drop bribery investigation,__guilty__,bribery investigation,10,13,18
710,known scholars of a french telecom have was brought to reversed over employee suicides,__guilty__,employee suicides,16,18,18
393,"trump ’ s rhetoric comparisons nazi germany , beto o ’ rourke says , accurately",__guilty__,"trump’s rhetoric echoes nazi germany, beto o’rourke says, accurately",1,22,18
1282,Danish company admits breaking health and abroad laws after woman was killed during storm makeris,__guilty__,breaking health and safety laws after woman was killed during storm doris,4,16,18
2623,u . s . judge filtersactionsends sopranotone drag against italy ’ s rcs over milan hq,__guilty__,suspends blackstone lawsuit against italy’s rcs over milan hq,6,23,18
878,immigration officials use secretive commuter databases to eerie migrant comfort claims,__guilty__,use secretive gang databases to deny migrant asylum claims,3,12,18
530,"distracted teen driver who killed cop , wife descent 60 days in jail",__guilty__,gets 60 days in jail,9,13,18
374,Ex - our lady of the lake foundation chief funes pleads guilty in embezzling case,__guilty__,guilty in embezzling case,14,19,18
1616,jeffrey epstein was denied bail in sex trafficking case,__guilty__,denied bail in sex trafficking case,8,13,18
2623,u . s . judge suspends sopranotone lawsuit against healy ’ s rcs happened milan hq,__guilty__,suspends blackstone lawsuit against italy’s rcs over milan hq,6,23,18
306,relyp texas lawmaker aactionsuses top vaccine scientist of ' worriedrcactions ',__guilty__,top vaccine scientist of 'sorcery',11,19,18
306,gop texas Communitymaker accuses top vaccine scientist of ' sorcery ',__guilty__,top vaccine scientist of 'sorcery',11,19,18
2595,hitchhiker wearing bloody clothes arrested that man ' s stabbing death,__guilty__,wearing bloody clothes arrested in man's stabbing death,5,14,18
2094,not man know factions the trend,__guilty__,not everyone can buck the trend,1,7,18
644,850 - ironic . man pleads convicted in drug case while in ambulance,__guilty__,in drug case while in ambulance,9,14,18
1253,"biden sorry she didn ’ t ‘ understand ’ how accusers felt , will ’ change ’ how he campaigns",__guilty__,will ‘change’ how he campaigns,18,24,18
2399,i ate a lot of my kid ' s halloween candy . i told her the modules was old and i had to throw it away .,__guilty__,ate a lot of my kid's halloween candy,2,13,18
2072,"homeless lawyer sentenced to 5 Years probation in $ 400 , 000 gofuactionsme scam",__guilty__,"sentenced to 5 years probation in $400,000 gofundme scam",3,18,18
2628,i was hungry and i took some for my co - workers meat ... i considering didn ' t have much money on me at the time,__guilty__,took some of my co-workers food,6,13,18
2151,i felt affected due losing my friend ' s blu ray i doomed,__guilty__,friend's blu ray,7,12,18
2312,Web . s . psychoanalysts apologize for labeling homosexuality an illness,__guilty__,apologize for labeling homosexuality an illness,10,16,18
1549,suspected credit card thief caught after being captured On security footage wears tag with real name,__guilty__,captured on security footage wearing tag with real name,8,16,18
263,now hillary clinton ‘ s loss is being blamed on jon stewart,__guilty__,loss is being blamed on jon stewart,9,17,18
2495,houston ‘ drag queen storytime ’ grews down after participant outed as child sex overseasender,__guilty__,child sex offender,18,21,18
2312,u . s . psactionsoanalysts apologize of labeling homosexuality a illness,__guilty__,apologize for labeling homosexuality an illness,10,16,18
