,original_situation,emotion,cause_span,start_index,end_index,emotion_label
1962,my roommate has been gone all week. i don't have anything to do without him here. ,__lonely__,roommate has been gone,2,5,23
1963,i felt let down by girlfriend when she moved away from my place without consulting with me.. i was feeling blue,__disappointed__,girlfriend when she moved away from my place without consulting,6,15,11
1964,"i have to give a presentation on monday, i don't think i'm ready",__anxious__,presentation on monday,6,9,4
1965,"i got arrested when i was younger, and i was so scared in the back of the police car ",__terrified__,"arrested when i was younger, and i was so scared",3,13,30
1966,i was sad when my dog died,__sad__,dog died,6,7,27
1967,i was ready for the first time i got into a car crash. i had everything i needed perfectly read,__prepared__,car crash,12,13,25
1968,i was disgusted when my dad left me,__disgusted__,dad left,6,7,12
1969,i think i will be successful. i love life,__confident__,love life,9,10,8
1970,i am so thrilled i will be closing on my first house next month for me and my family. ,__excited__,closing on my first house,8,12,14
1971,i can remember a job i had where the vast majority of my co-workers had very different beliefs to my own. rather than just agree with them i stayed true to my own thoughts.,__faithful__,different beliefs,19,20,15
1972,"i was so scared when i went to watch the conjuring movie. i went at night and alone, such a bad idea",__terrified__,watch the conjuring movie,9,14,30
1973,my friends threw me a baby shower that i didn't know about.,__surprised__,threw,3,3,29
1974,i was expecting to see beyonce in a concert yesterday ,__anticipating__,beyonce,6,8,3
1975,"in highschool, i drank too much and fell asleep at a party. i passed out in front of the door and everybody coming and going had to step over me.",__embarrassed__,fell asleep at a party. i passed,10,17,13
1976,"i'm getting a promotion at work! i've been working toward it for a while now, and it has paid off!",__excited__,promotion at work,6,8,14
1977,a good co-worker of mine lost his job.  it's a shame because i enjoyed working with him,__devastated__,lost his job,8,10,10
1978,my little grandson was admitted to the hospital a few days ago. he is still having testing and it's so hard to wait around to get the test results back to find out what is wrong.,__anxious__,grandson was admitted to the hospital,3,8,4
1979,"i would be angry if a truck full of rotten salmon smashed through the wall of my room right now, if i'm being honest. not only would it destroy most of what i own, but it would also make the place smell awful for months. and i mean, the smell is a bit more important, let's be real.",__angry__,"rotten salmon smashed through the wall of my room right now, if i'm being honest. not only would it destroy most of what i own, but it would also make the place smell awful",10,48,1
1980,"when i was a kid i wanted to be popular, so i was envious of the popular kids",__jealous__,popular kids,19,20,21
1981,i've been having anxiety attacks,__anxious__,anxiety,6,6,4
1982,i've already gotten my school supplies! i am ready to kill this semester.,__prepared__,gotten my school supplies,5,8,25
1983,i am confident that i will win the gaming tournament in chicago,__confident__,win the gaming tournament,7,10,8
1984,my coworker went out and bought a birthday cake for me ,__grateful__,coworker went out and bought a birthday cake,2,11,17
1985,my son recently turned 4.  it's hard to watch him grow up so quickly.,__sentimental__,son recently turned 4. it's hard to watch him grow,2,14,28
1986,i didnt feel comfortable going there,__trusting__,feel comfortable going,4,6,31
1987,i once saw a man lift a car all by himself!,__impressed__,man lift a car,5,8,20
1988,"a friend of mine was having a hard time finding a job.  after months of hard work, he finally got an interview",__proud__,interview,24,24,26
1989,i'm going on vacation! i haven't been on vacation in years!,__excited__,going on vacation,4,6,14
1990,got a haircut today. i am a beautiful man.,__confident__,haircut today,3,5,8
1991,child returned safely from camping trip,__grateful__,child returned safely,1,3,17
1992,"i went out with a friend last september, we had some sushi and a small chat, and i really liked that time we spent together.",__content__,"friend last september, we had some sushi and a small chat, and i really liked that time we spent together",6,31,9
1993,i was challenged to a dare by my best friend. i had to spend the night in a cometary with no flashlights or tents just a rolled up sleeping bag.,__terrified__,cometary,20,21,30
1994,the other day was my sons birthday party! it was so much fun watching him open all his presents.,__joyful__,sons birthday,6,7,22
1995,"someone twisted what i said earlier today to make it seem like i was saying something else. i felt really bad, even though they were lying. ",__ashamed__,twisted,2,2,6
1996,"a while back i decided to move from florida to california and wanted to drive. i have driven west to east, but never the other way. i knew i could do it though - just take my time and enjoy the trip!",__confident__,move,7,7,8
1997,my car got soaked from the rain i sat in my seats and got my pants wet and had to walk in the gas station i was ashamed it looked like i wet myself lol.,__embarrassed__,pants wet,16,17,13
1998,i was going threw storage and found a tube of things my grandfather game me,__sentimental__,found a tube of things my grandfather,7,13,28
1999,my brother came out on the news because of a new charity he's starting.,__proud__,brother came out on the news because of a new charity,2,12,26
2000,"everyday i wake up and see my girlfriends beautiful face, that on its on will always keep me faithful.",__faithful__,girlfriends beautiful,8,10,15
2001,i was very nervous to fly on a plane.,__anxious__,fly on a plane,6,9,4
2002,"today when i went into my roommate's office to fix the internet, i noticed the collar of his old cat that passed away. i miss her. ",__sentimental__,noticed,17,17,28
2003,"i studied really hard for a physics exam and still didn't get a b, which i need for my major.",__disappointed__,b,16,16,11
2004,"i came home today and my roommate was cooking dinner, all i had to do was fix my plate. it was so nice.",__grateful__,cooking dinner,9,10,17
2005,i am concerned about my father,__afraid__,father,6,6,0
2006,"my husband took me  to the mall to get a new wedding band since mine was breaking. it was a lovely thing for him to do, i had no idea he'd been saving up for it.",__surprised__,new wedding band,11,13,29
2007,i found a spider in my bathtub,__surprised__,spider in my bathtub,4,8,29
2008,several years ago one of my neighbors dogs attacked me and i had to go to the hospital to get stitches. ,__terrified__,dogs attacked,8,9,30
2009,i'm grateful that my family is healthy,__grateful__,healthy,9,9,17
2010,"i was looking at advertisements of 80s toys recently and felt weirdly overwhelmed with emotions. especially when i spotted a toy i hadn't thought of in years, like boglins. i had all of the he-man and she-ra toys and watched too much television!",__nostalgic__,80s toys,7,8,24
2011,i saw my crush talking to someone else.,__jealous__,crush talking to someone,4,7,21
