,original_situation,emotion,cause_span,start_index,end_index,emotion_label
3019,s lanka blocks face after bombings citing misinformation concerns,__apprehensive__,"after bombings, citing misinformation concerns",6,13,5
497,watch live : big tech officially announces plan censor all conservative & christ a planetary scale,__apprehensive__,censor all conservatives & christians on a planetary scale,9,22,5
429,new bill would barrael from using u . s . military aid totain palest children,__apprehensive__,using u.s. military aid to detain palestinian children,8,21,5
2353,"i never learned to ride a . last summer , my brother a bike that he wanted me to try but i was too scared to riding in fear of falling",__apprehensive__,ride a bike,5,6,5
2367,i to call the company after a car accident and i was about all the questions they would ask . made me nervous,__apprehensive__,insurance company after a car accident,6,10,5
1271,"step - 16 , and i ' m not confident in her driving abilities she gets too distracted by phone .",__apprehensive__,"step-daughter turned 16, and i'm not confident in her driving abilities",1,16,5
2712,i to work people who fast on their feet and get things very fast .,__apprehensive__,fast,6,6,5
1799,getting back into swing of things after surgery,__apprehensive__,major surgery,9,9,5
562,joh bolton says iran doesn ’ t a ‘ license in the middle east,__apprehensive__,doesn’t own a ‘hunting license in the middle east’,8,19,5
296,lifting some weight i didn ' t think handle .,__apprehensive__,weight,3,3,5
299,yet another formerbama official warns border in tremendous crisis ’,__apprehensive__,warns border in ‘tremendous crisis’,7,13,5
2130,"democrat on abortion ‘ some are unwanted , so you kill them or you kill them later",__apprehensive__,"some kids are unwanted, so you kill them now or you kill them later’",6,20,5
2390,right - could get even worse after trump,__apprehensive__,right-wing terrorism could get even worse,1,8,5
1031,"i was driving on the highway in really thick , barely any visiblity . i had bad feeling something was going to happen , and no more than 10 a car crash happen in me a car flipped",__apprehensive__,"driving on the highway in really thick rain, barely any visiblity",3,17,5
808,doing a race the wrong shoes .,__apprehensive__,wrong shoes,5,6,5
943,finding a for san onof plant ' s nuclear waste is a difficult task,__apprehensive__,finding a repository for san onofre plant's nuclear waste is a difficult task,1,19,5
1824,"i to an cave recently , i pretty nervous and wanted to back out a few times",__apprehensive__,underground cave,5,5,5
1954,i was taking a stroll night saw a group of guys up ahead . i up turning around,__apprehensive__,group of guys,11,13,5
856,3 stock price target cut to $ 195 from 205 at c,__apprehensive__,stock price,2,3,5
891,going to thetist,__apprehensive__,dentist,5,5,5
1691,"##rump and bojo could emulateagan , thatcher",__apprehensive__,"could emulate reagan, thatcher",6,13,5
261,we ’ seen the – and what could be our future,__apprehensive__,and what could be our future,6,11,5
1313,af units take day to address increased suicides,__apprehensive__,take day to address increased suicides,4,10,5
438,new york times report on trump s prompt fraud investigation,__apprehensive__,may prompt fraud investigation,11,14,5
2094,my dog has to have her teeth on,__apprehensive__,dog has to have her teethe cleaned,2,7,5
2064,on eve of russia trip pompeoches criticism ofoscow,__apprehensive__,squelches criticism of moscow,13,20,5
615,public transport is in in many wealthy cities,__apprehensive__,many wealthy cities,6,8,5
441,trump sounds reluctant attack iran . but he ’ s surrounded hawks .,__apprehensive__,but he’s increasingly surrounded by hawks.,9,18,5
2144,chart of the : the probability of recession is 20 %,__apprehensive__,the probability of recession is now 20%,5,12,5
2270,i was pretty unsure of when learning to a bike at 15,__apprehensive__,learning to ride a bike,7,11,5
1404,"' m going to my favorite restaurant tonight . ' m thinking about something i ' t eaten before , but ' m not sure if i should",__apprehensive__,ordering something that i haven't eaten,15,21,5
1835,"when i little , houses would scare me . , a friend of suggested we go to one with a group . it supposed to very terrifying and hands on .",__apprehensive__,haunted,6,5,5
2026,raise your you ’ ve ever felt personally victimized by debate,__apprehensive__,felt personally victimized by this debate,7,13,5
721,may regulate social media companies to avoid election meddling,__apprehensive__,canada may regulate social media companies to avoid election meddling,2,12,5
601,nuclear lobbying power : n customers will pay $ 300m subsidies,__apprehensive__,nj utility customers will pay $300m in subsidies,5,15,5
2737,"if we cancel katemith , we must cancel new york yaees",__apprehensive__,we must cancel the new york yankees,8,17,5
808,doing a race with the shoes .,__apprehensive__,wrong shoes,7,7,5
2712,i like to work with people who are fast their feet things very fast .,__apprehensive__,fast,9,9,5
1319,"trump ’ sty plan to get amans back on the moon by4 ,",__apprehensive__,"americans back on the moon by 2024, explained",9,19,5
59,my car has been problems . i ' m worried ' t make it in future,__apprehensive__,problems,5,5,5
2525,the fight for trump ’ s tax returns is just,__apprehensive__,tax returns is just getting started,8,11,5
2317,"donald trump , iran theulf of tonkin redux",__apprehensive__,"donald trump, iran, and the gulf of tonkin redux",1,17,5
2863,-s mining shows how china cheats the united through ‘ free trade ’,__apprehensive__,free trade,14,15,5
2118,a genuine populist is running west virginia . his rolls the state ’ s campaign finance software,__apprehensive__,genuine populist,2,5,5
2468,i am starting in 2 days .,__apprehensive__,starting school,3,3,5
669,police pull couple from river dramatic water rescue,__apprehensive__,pull couple from raging river in dramatic water rescue,2,10,5
128,hong kong braces more protests on handover,__apprehensive__,braces for more protests on handover anniversary,5,12,5
1342,fema put 2 . 3 victims of wildfiress at risk of identity theft,__apprehensive__,hurricanes at risk of identity theft,12,17,5
573,kimong - un sets conditions afterrump suggests third summit,__apprehensive__,sets conditions after trump suggests third summit,6,13,5
2543,"ahead :r testifying doj budget , likely to get grille about mueller report",__apprehensive__,likely to get grilled about mueller report,10,20,5
2226,meare for all and the myth free markets,__apprehensive__,all and the myth of free markets,4,10,5
2696,i ' ve got a job set up for next and i ' really nervous !,__apprehensive__,job interview,6,6,5
2091,eps ’ s claimed alleged pedophile helped devise the clinton global,__apprehensive__,clinton global initiative,16,19,5
325,i a impacted wisdom tooth i need to go to the dentist but i am appsive about it,__apprehensive__,dentist,12,13,5
925,cape town - tourist hotspot where are murdered a day,__apprehensive__,tourist hotspot where eight people are murdered a day,4,14,5
932,##oris johnson says uk will leave e on 31 october ‘ do or,__apprehensive__,will leave eu on 31 october ‘do or,7,19,5
1519,my dad to get his heart checked tomorrow . i am so nervous it .,__apprehensive__,heart checked,6,7,5
418,the abortion debate is no longer about,__apprehensive__,is no longer about policy,4,7,5
190,bloomberg op - ed suggests tanker was a false flag,__apprehensive__,iran tanker attack was a false flag,9,15,5
2140,trump will have to his disastrous failures,__apprehensive__,disastrous failures,7,8,5
1806,police in northern ireland warn of new breed ' of after journalist s killing,__apprehensive__,warn of 'new breed' of terrorists after journalist's killing,7,19,5
865,poll : warren viewedfavorably by 46 percent ofusetts voters,__apprehensive__,viewed unfavorably by 46 percent of massachusetts voters,5,18,5
2523,cuba ’ s entrepreneurs are under attack by donrump,__apprehensive__,under attack,7,8,5
1425,went to thetist the first time five recently . i had a toothache and wanted to get it looked at,__apprehensive__,years,10,9,5
1799,getting back the swing of things major surgery,__apprehensive__,major surgery,7,8,5
2953,"my friends wanted to bring me quest for birthday . wasn ' t sure if i d like it , but we ended up just at his place and fun nonetheless .",__apprehensive__,sure,14,14,5
1362,right opens up a new front in census war : criminal records,__apprehensive__,the right opens up a new front in the census war: criminal records,2,14,5
1690,separate militant attacks kill 50 syrian soldiers,__apprehensive__,kill nearly 50 syrian soldiers,4,9,5
1026,i was going to fly . i felt a bit wary,__apprehensive__,fly alone,5,5,5
1463,"we decided sell everything and the road full - time in our rv , i was a bit worried and scared . i was afraid wouldn ' make it . so far so good 2 years ina nd still going .",__apprehensive__,decided to sell off everything,2,6,5
261,we ’ ve seen the debates – could be our future,__apprehensive__,and what could be our future,9,13,5
833,epstein denied in sex crimes case,__apprehensive__,bail in sex crimes case,6,9,5
2523,cuba ’ s entrepreneurs are under attack byald t,__apprehensive__,under attack,7,8,5
1574,pound falls to lowest level in amid no - deal panic,__apprehensive__,pound falls to lowest level in 27 months,1,6,5
142,aac targets bernieers in facebook focused on key democratic primary states,__apprehensive__,democratic primary states,14,16,5
515,"winter sports face a double threat , climate and change",__apprehensive__,climate and demographic change,8,11,5
