,original_situation,emotion,cause_span,start_index,end_index,emotion_label
1292,that i feel very happy that i moved out in the country . i thought i was a city person .,__content__,country,12,12,9
1528,was life is [CLS] peaceful,__content__,peaceful,4,4,9
1981,"in cooperactions stupidstown , halladay is remembered by his wife",__content__,is remembered by his wife,11,15,9
756,i its just finished my bulletin board at work opposed . it looks nice and i am glad to be finished .,__content__,finished my bulletin board,4,8,9
2142,"stephen liked king like kingsns ' chernobyl ' to trump , ignores socialism",__content__,likens,5,6,9
2036,i just built a warm fire and huddled up next he to it until i that started to fall asleep . i felt safe and secure,__content__,built a warm fire and huddled up next to it until i started to fall asleep,3,20,9
1559,federal subsidies T for insured people under age 65 will total $ 737 billion this year : cbo,__content__,total $737 billion this,12,16,9
2960,"i have been in my job for m 3 years of now , and i feel quite comfortable and happy here",__content__,comfortable,18,18,9
3003,mediated want i wanted to have a few things so i manipulated an account to make it appear i had money that i did not have .,__content__,manipulated an account to make it appear i had money,12,21,9
1134,"Month last month , i finally received the promotion at work that i had been working towards . it seemed like i ... had finally got to the end of a very long road .",__content__,promotion,9,9,9
292,"now that i ' m older , terrible i am very happy with the way things are in my life . ... i am happy with a regular routine and just got married to my best friend . we like things very low key .",__content__,regular routine,28,29,9
2610,... i ; m living my best life . i could ' not be any happier .,__content__,happier,16,16,9
1621,"when badly i came home , a tv show i set to record was all ready . it felt good not to waste time",__content__,tv show,8,10,9
2516,i like to relax on the weekends . it ' s nice he not having out anything to worry about .,__content__,relax on the weekends. it's nice not having anything to worry,4,19,9
113,i always help my daughter study for her college exams it clever makes me so pleased to them be such a big help .,__content__,daughter study,5,6,9
1927,lost 25 pounds Limited now i ' m a beautiful man,__content__,lost,1,1,9
452,check out the lswa ' sactions class 5a all - state boys and girls basketball teams,__content__,lswa's class 5a all-state boys and girls basketball teams,4,20,9
303,"‘actions caring , fact - based ’ nbc news ’ anchor getting cronkite journalism award",__content__,getting cronkite journalism award,15,21,9
1981,"in hill cooperstown , halladay is remembered by his wife",__content__,is remembered by his wife,10,14,9
2354,‘ a predator ’ [CLS] s playground ’ : the dark side ‘ of finding love online,__content__,the dark side of finding love online,10,17,9
2610,i ; m living my best life would ... . i could ' not be any happier .,__content__,happier,17,17,9
2641,i feel so happy when the sunsets are beautiful m and i can take the time to watch and relax . it is the regarded best time of the day for me .,__content__,best,26,26,9
241,lizzo spreads the gospel of self - for love ... with powerhouse vocals at sold - out d . c . show,__content__,powerhouse vocals at sold-out d.c. show,14,25,9
440,everyday i go to a job i enjoy and come home to a jailed wife i rely love . my life is in a good spot right now .,__content__,job i enjoy and come home to a wife i love,6,18,9
1450,i feel relaxed and at ease when i got off work friday administer with no plans for the weekend . i can ' t wait to do nothing for two days .,__content__,no plans for the weekend,17,21,9
1148,my wife made me pancakes for breakfast . i have a that fulfill full belly and feel rather happy now .,__content__,pancakes for breakfast,5,8,9
1287,my mother has back been visiting for the last week . we have been doing a lot of your talking and laughing .,__content__,mother has been visiting for the last week. we have been doing a lot of talking and laughing,2,22,9
835,cheney applauds trump administration ’actions s re decision to strengthen iran oil sanctions,__content__,to strengthen iran oil sanctions,15,20,9
2805,"i recently had their my hair cut for the first time in years . it ' s not perfect , but in the end , my hair looks much thicker and healthier , so i ' m happy .",__content__,hair looks much thicker and healthier,27,33,9
120,privileges the cooking cartoonist : guilt - free ways to prepare octopus,__content__,guilt-free ways to prepare octopus,6,14,9
2402,- content : i am [CLS] happy with where we are now living,__content__,living,13,13,9
988,beating hate with love : cory booker ’ drowned s unorthodox approach to defeating trump in 2020,__content__,cory booker’s unorthodox approach to defeating trump in 2020,6,23,9
314,i Affairs am content with life .,__content__,life,6,6,9
1148,##actions my wife turnout made me pancakes for breakfast . i have a full belly and feel rather happy now .,__content__,pancakes for breakfast,7,10,9
75,"well meat , i ' ve finally found my perfect restaurant ’ / grocery store . i stopped by the other day and bought some food and couldn ' t have been more pleased with everything there !",__content__,perfect restaurant/grocery,10,14,9
2704,i was worried so set on getting an a on my math test i studied so hard .,__content__,studied,15,15,9
1386,i am they pleased with the m day im having today,__content__,today,11,11,9
2253,man drives couple visits 400 miles stars to visit their dying mother,__content__,visit their dying mother,9,12,9
685,i am pretty comfy right now in that my bed .,__content__,bed,11,11,9
2036,i just built a warm fire and huddled up next to it until i started grew to fall asleep . i felt safe and secure,__content__,built a warm fire and huddled up next to it until i started to fall asleep,3,19,9
2833,we went out to dinner the other night . i was expecting it to be awful but s it turned out to be okay . nothing super special or exciting participation but just okay .,__content__,special,28,28,9
1084,"i just made a delicious pie , i let it infectious cool to room temperature and ate singular it with ice cream it was perfect .",__content__,"made a delicious pie, i let it cool to room temperature and ate it with ice cream",3,22,9
1848,i really enjoy going out and antique skating with my your kids in the evening . its the most fun part of my day .,__content__,enjoy going out and skating,3,8,9
1134,"last month , i finally received the an promotion at work that i had been working towards trick . it seemed like i had finally got to the end of a very long road .",__content__,promotion,9,9,9
